127.0.0.1 - - [21/Feb/2018:16:31:26 +0530] "GET /api/qualityprofiles/search.protobuf?projectKey=Hello HTTP/1.1" 200 767 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABS"
127.0.0.1 - - [21/Feb/2018:16:31:26 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKdBlP7aqdqFZ0yv&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABT"
127.0.0.1 - - [21/Feb/2018:16:31:26 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKlFlP7aqdqFZ05u&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABU"
127.0.0.1 - - [21/Feb/2018:16:31:26 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKpelP7aqdqFZ0_J&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABV"
127.0.0.1 - - [21/Feb/2018:16:31:26 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKrMlP7aqdqFZ1AI&p=1&ps=500 HTTP/1.1" 200 288 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABW"
127.0.0.1 - - [21/Feb/2018:16:31:26 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBK51lP7aqdqFZ1JF&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABX"
127.0.0.1 - - [21/Feb/2018:16:31:26 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKvGlP7aqdqFZ1CM&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABY"
127.0.0.1 - - [21/Feb/2018:16:31:26 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKsqlP7aqdqFZ1Ar&p=1&ps=500 HTTP/1.1" 200 7509 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABZ"
127.0.0.1 - - [21/Feb/2018:16:31:26 +0530] "GET /api/metrics/search?f=name,description,direction,qualitative,custom&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABa"
127.0.0.1 - - [21/Feb/2018:16:31:27 +0530] "GET /api/rules/list.protobuf HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABb"
